PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789334743.6256,718.89563,7743639431,0.74637,0.96104,0,0.63341,0.83340,1,0.63341,0.83340,1
1789334743.6324,718.90234,7743706685,0.74637,0.96104,0,0.62551,0.82427,1,0.62551,0.82427,1
1789334743.6391,718.90906,7743773504,0.74637,0.96104,0,0.62475,0.82601,1,0.62475,0.82601,1
1789334743.6457,718.91571,7743840454,0.74637,0.96104,0,0.62821,0.82732,1,0.62821,0.82732,1
1789334743.6527,718.92273,7743910307,0.74637,0.96104,0,0.63586,0.84692,1,0.63586,0.84692,1
1789334743.6592,718.92914,7743974745,0.74637,0.96104,0,0.63586,0.84692,1,0.63586,0.84692,1
1789334743.6663,718.93628,7744045773,0.74637,0.96104,0,0.63671,0.81864,1,0.63671,0.81864,1
1789334743.6726,718.94257,7744108646,0.74637,0.96104,0,0.64463,0.82291,1,0.64463,0.82291,1
1789334743.6793,718.94928,7744175648,0.74637,0.96104,0,0.64551,0.82116,1,0.64551,0.82116,1
1789334743.6863,718.95624,7744245171,0.74637,0.96104,0,0.62870,0.82341,1,0.62870,0.82341,1
1789334743.6927,718.96265,7744309515,0.74637,0.96104,0,0.63762,0.81660,1,0.63762,0.81660,1
1789334743.6996,718.96954,7744378593,0.74637,0.96104,0,0.63679,0.81838,1,0.63679,0.81838,1
1789334743.7065,718.97644,7744447201,0.74637,0.96104,0,0.62003,0.80528,1,0.62003,0.80528,1
1789334743.7127,718.98273,7744510543,0.74637,0.96104,0,0.62692,0.82905,1,0.62692,0.82905,1
1789334743.7195,718.98944,7744577262,0.74637,0.96104,0,0.62614,0.83080,1,0.62614,0.83080,1
1789334743.7262,718.99615,7744644407,0.74637,0.96104,0,0.64674,0.82972,1,0.64674,0.82972,1
1789334743.7331,719.00305,7744713479,0.74637,0.96104,0,0.65217,0.84237,1,0.65217,0.84237,1
1789334743.7395,719.00952,7744778340,0.74637,0.96104,0,0.65311,0.84070,1,0.65311,0.84070,1
1789334743.7464,719.01642,7744847488,0.74637,0.96104,0,0.66175,0.87142,1,0.66175,0.87142,1
1789334743.7533,719.02325,7744915753,0.74637,0.96104,0,0.66645,0.88739,1,0.66645,0.88739,1
1789334743.7596,719.02960,7744979140,0.74637,0.96104,0,0.66746,0.88603,1,0.66746,0.88603,1
1789334743.7666,719.03656,7745048642,0.74637,0.96104,0,0.68120,0.90547,1,0.68120,0.90547,1
1789334743.7730,719.04303,7745113143,0.74637,0.96104,0,0.68914,0.94082,1,0.68914,0.94082,1
1789334743.7800,719.04999,7745182919,0.74637,0.96104,0,0.68696,0.94279,1,0.68696,0.94279,1
1789334743.7864,719.05640,7745247055,0.74637,0.96104,0,0.66658,0.97773,1,0.66658,0.97773,1
1789334743.7931,719.06311,7745314292,0.74637,0.96104,0,0.66952,0.94346,1,0.66952,0.94346,1
1789334743.7998,719.06982,7745381046,0.74637,0.96104,0,0.66846,0.94452,1,0.66846,0.94452,1
1789334743.8065,719.07648,7745448090,0.74637,0.96104,0,0.61307,0.84701,1,0.61307,0.84701,1
1789334743.8135,719.08344,7745517279,0.74637,0.96104,0,0.60727,0.80989,1,0.60727,0.80989,1
1789334743.8203,719.09027,7745585524,0.74637,0.96104,0,0.60787,0.80818,1,0.60787,0.80818,1
1789334743.8268,719.09680,7745651241,0.74637,0.96104,0,0.55088,0.78672,1,0.55088,0.78672,1
1789334743.8336,719.10358,7745718928,0.74637,0.96104,0,0.55951,0.71355,1,0.55951,0.71355,1
1789334743.8400,719.10999,7745782964,0.74637,0.96104,0,0.55918,0.71580,1,0.55918,0.71580,1
1789334743.8470,719.11694,7745852279,0.74637,0.96104,0,0.53691,0.69011,1,0.53691,0.69011,1
1789334743.8534,719.12335,7745916858,0.74637,0.96104,0,0.53630,0.68922,1,0.53630,0.68922,1
1789334743.8601,719.13013,7745984096,0.74637,0.96104,0,0.53630,0.68922,1,0.53630,0.68922,1
1789334743.8668,719.13678,7746050908,0.74637,0.96104,0,0.53748,0.66182,1,0.53748,0.66182,1
1789334743.8735,719.14349,7746117834,0.74637,0.96104,0,0.54001,0.64920,1,0.54001,0.64920,1
1789334743.8805,719.15045,7746187320,0.74637,0.96104,0,0.54023,0.64657,1,0.54023,0.64657,1
1789334743.8873,719.15729,7746255896,0.74637,0.96104,0,0.52962,0.67049,1,0.52962,0.67049,1
1789334743.8938,719.16382,7746321114,0.74637,0.96104,0,0.53490,0.65125,1,0.53490,0.65125,1
1789334743.9007,719.17072,7746390337,0.74637,0.96104,0,0.53470,0.65385,1,0.53470,0.65385,1
1789334743.9072,719.17719,7746455038,0.74637,0.96104,0,0.52983,0.65625,1,0.52983,0.65625,1
1789334743.9137,719.18365,7746519786,0.74637,0.96104,0,0.54328,0.66718,1,0.54328,0.66718,1
1789334743.9204,719.19037,7746586686,0.74637,0.96104,0,0.54304,0.66973,1,0.54304,0.66973,1
1789334743.9273,719.19733,7746656203,0.74637,0.96104,0,0.53512,0.66533,1,0.53512,0.66533,1
1789334743.9338,719.20374,7746720625,0.74637,0.96104,0,0.53193,0.65991,1,0.53193,0.65991,1
1789334743.9405,719.21045,7746787854,0.74637,0.96104,0,0.53193,0.65991,1,0.53193,0.65991,1
1789334743.9474,719.21741,7746857130,0.74637,0.96104,0,0.53268,0.66796,1,0.53268,0.66796,1
1789334743.9539,719.22388,7746921622,0.74637,0.96104,0,0.53485,0.66222,1,0.53485,0.66222,1
1789334743.9608,719.23077,7746991042,0.74637,0.96104,0,0.53485,0.66222,1,0.53485,0.66222,1
1789334743.9673,719.23730,7747055844,0.74637,0.96104,0,0.53239,0.68107,1,0.53239,0.68107,1
1789334743.9742,719.24420,7747125010,0.74637,0.96104,0,0.52326,0.65943,1,0.52326,0.65943,1
1789334743.9807,719.25067,7747189652,0.74637,0.96104,0,0.52339,0.65681,1,0.52339,0.65681,1
1789334743.9874,719.25739,7747256730,0.74637,0.96104,0,0.54247,0.65632,1,0.54247,0.65632,1
1789334743.9943,719.26428,7747325761,0.74637,0.96104,0,0.53702,0.66012,1,0.53702,0.66012,1
1789334744.0008,719.27075,7747390533,0.74637,0.96104,0,0.53702,0.66012,1,0.53702,0.66012,1
1789334744.0075,719.27747,7747457459,0.74637,0.96104,0,0.52797,0.65667,1,0.52797,0.65667,1
1789334744.0144,719.28442,7747527208,0.74637,0.96104,0,0.52400,0.64685,1,0.52400,0.64685,1
1789334744.0211,719.29108,7747593775,0.74637,0.96104,0,0.52386,0.64953,1,0.52386,0.64953,1
1789334744.0276,719.29755,7747658612,0.74637,0.96104,0,0.54062,0.66468,1,0.54062,0.66468,1
1789334744.0346,719.30457,7747728667,0.74637,0.96104,0,0.53684,0.68646,1,0.53684,0.68646,1
1789334744.0409,719.31091,7747792461,0.74637,0.96104,0,0.53684,0.68646,1,0.53684,0.68646,1
1789334744.0479,719.31787,7747862062,0.74637,0.96104,0,0.53951,0.64810,1,0.53951,0.64810,1
