PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418323.7910,177.88942,2185141067,0.44690,0.19962,1
1784418323.7977,177.89612,2185208111,0.43835,0.19840,1
1784418323.8044,177.90282,2185275046,0.43835,0.19840,1
1784418323.8110,177.90950,2185341917,0.43872,0.19806,1
1784418323.8180,177.91649,2185411819,0.44051,0.19804,1
1784418323.8247,177.92316,2185478450,0.44051,0.19804,1
1784418323.8314,177.92984,2185545304,0.43227,0.19521,1
1784418323.8378,177.93629,2185609871,0.44403,0.19630,1
1784418323.8445,177.94301,2185676934,0.44284,0.18461,1
1784418323.8512,177.94969,2185743795,0.42053,0.16499,1
1784418323.8579,177.95638,2185810677,0.42097,0.15338,1
1784418323.8649,177.96338,2185880732,0.41881,0.13792,1
1784418323.8713,177.96980,2185944864,0.41837,0.13094,1
1784418323.8782,177.97670,2186013943,0.42138,0.12649,1
1784418323.8850,177.98347,2186081666,0.42138,0.12649,1
1784418323.8914,177.98990,2186145870,0.45128,0.11819,1
1784418323.8981,177.99658,2186212798,0.45494,0.11448,1
1784418323.9050,178.00349,2186281881,0.45595,0.12639,1
1784418323.9115,178.00998,2186346753,0.46154,0.14526,1
1784418323.9186,178.01703,2186417199,0.46239,0.15578,1
1784418323.9252,178.02362,2186483096,0.46399,0.17161,1
1784418323.9318,178.03029,2186549827,0.45955,0.19099,1
1784418323.9386,178.03708,2186617751,0.46099,0.18604,1
1784418323.9453,178.04375,2186684316,0.46099,0.18604,1
1784418323.9521,178.05057,2186752593,0.46271,0.18610,1
1784418323.9587,178.05716,2186818513,0.46162,0.18556,1
1784418323.9651,178.06358,2186882821,0.46145,0.18153,1
1784418323.9720,178.07051,2186951949,0.46428,0.17016,1
1784418323.9788,178.07724,2187019317,0.46468,0.15532,1
1784418323.9852,178.08365,2187083392,0.46389,0.14740,1
1784418323.9922,178.09062,2187153163,0.45294,0.16003,1
1784418323.9986,178.09706,2187217506,0.45233,0.17646,1
1784418324.0055,178.10397,2187286685,0.45146,0.16882,1
1784418324.0120,178.11046,2187351494,0.44982,0.15120,1
1784418324.0187,178.11716,2187418512,0.44902,0.14264,1
1784418324.0257,178.12413,2187488143,0.44902,0.14264,1
1784418324.0321,178.13055,2187552439,0.44881,0.15957,1
1784418324.0391,178.13753,2187622120,0.44898,0.16395,1
1784418324.0455,178.14395,2187686361,0.44987,0.17164,1
1784418324.0524,178.15086,2187755543,0.45133,0.17119,1
1784418324.0592,178.15764,2187823237,0.44950,0.17270,1
1784418324.0658,178.16426,2187889479,0.44950,0.17270,1
1784418324.0725,178.17096,2187956464,0.44866,0.17048,1
