PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789334213.1284,188.39297,2438612879,0.53595,0.22502,1,0.52661,0.21362,1,0.53128,0.21932,1
1789334213.1347,188.39925,2438675585,0.54060,0.22020,1,0.51639,0.18964,1,0.52849,0.20492,1
1789334213.1416,188.40617,2438744782,0.54005,0.20822,1,0.51650,0.18304,1,0.52827,0.19563,1
1789334213.1481,188.41266,2438809729,0.59769,0.20073,1,0.61912,0.18010,1,0.60840,0.19042,1
1789334213.1548,188.41936,2438876672,0.63367,0.20877,1,0.64072,0.18655,1,0.63719,0.19766,1
1789334213.1618,188.42632,2438946194,0.63333,0.21498,1,0.63973,0.19351,1,0.63653,0.20425,1
1789334213.1682,188.43275,2439010652,0.68578,0.22049,1,0.67094,0.18508,1,0.67836,0.20278,1
1789334213.1753,188.43980,2439081184,0.68308,0.22032,1,0.66757,0.19882,1,0.67532,0.20957,1
1789334213.1816,188.44614,2439144466,0.68308,0.22032,1,0.66757,0.19882,1,0.67532,0.20957,1
1789334213.1887,188.45320,2439215159,0.67208,0.22788,1,0.66112,0.21342,1,0.66660,0.22065,1
1789334213.1950,188.45953,2439278428,0.67830,0.22483,1,0.66605,0.17536,1,0.67218,0.20009,1
1789334213.2020,188.46652,2439348235,0.67959,0.21254,1,0.66836,0.16131,1,0.67397,0.18693,1
1789334213.2084,188.47293,2439412365,0.67403,0.20333,1,0.67014,0.18274,1,0.67209,0.19304,1
1789334213.2153,188.47986,2439481593,0.67387,0.19307,1,0.66841,0.17357,1,0.67114,0.18332,1
1789334213.2218,188.48633,2439546360,0.67331,0.19890,1,0.66734,0.17999,1,0.67033,0.18945,1
1789334213.2285,188.49304,2439613462,0.66702,0.20950,1,0.65934,0.18056,1,0.66318,0.19503,1
1789334213.2355,188.50000,2439683067,0.66284,0.21812,1,0.66454,0.20731,1,0.66369,0.21271,1
1789334213.2419,188.50644,2439747533,0.66175,0.23058,1,0.66222,0.22097,1,0.66199,0.22577,1
1789334213.2489,188.51340,2439817035,0.66361,0.23529,1,0.66072,0.21489,1,0.66216,0.22509,1
1789334213.2553,188.51984,2439881424,0.66290,0.23835,1,0.66627,0.21788,1,0.66458,0.22811,1
1789334213.2622,188.52673,2439950433,0.66290,0.23835,1,0.66627,0.21788,1,0.66458,0.22811,1
1789334213.2687,188.53322,2440015250,0.66610,0.23881,1,0.66248,0.21251,1,0.66429,0.22566,1
1789334213.2756,188.54013,2440084424,0.67152,0.23942,1,0.66827,0.21659,1,0.66990,0.22801,1
1789334213.2824,188.54689,2440151978,0.67210,0.23363,1,0.66941,0.21014,1,0.67075,0.22188,1
1789334213.2888,188.55334,2440216496,0.66639,0.20921,1,0.66850,0.20339,1,0.66744,0.20630,1
1789334213.2957,188.56023,2440285369,0.66555,0.20364,1,0.67238,0.19691,1,0.66896,0.20027,1
1789334213.3022,188.56671,2440350170,0.66555,0.20364,1,0.67238,0.19691,1,0.66896,0.20027,1
1789334213.3091,188.57364,2440419399,0.66978,0.21534,1,0.66819,0.20386,1,0.66898,0.20960,1
1789334213.3159,188.58047,2440487775,0.66334,0.22465,1,0.66596,0.21219,1,0.66465,0.21842,1
1789334213.3223,188.58681,2440551160,0.66282,0.23051,1,0.66485,0.21863,1,0.66383,0.22457,1
1789334213.3292,188.59373,2440620474,0.67610,0.22863,1,0.66288,0.22118,1,0.66949,0.22491,1
1789334213.3357,188.60020,2440685094,0.67463,0.22943,1,0.66306,0.21710,1,0.66884,0.22326,1
1789334213.3426,188.60713,2440754355,0.67463,0.22943,1,0.66306,0.21710,1,0.66884,0.22326,1
1789334213.3495,188.61401,2440823199,0.68369,0.22758,1,0.65392,0.21654,1,0.66881,0.22206,1
