PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789334229.1590,204.42844,2598967473,0.80240,0.76796,1,0.84278,0.76691,1,0.82259,0.76743,1
1789334229.1655,204.43492,2599032335,0.80900,0.78245,1,0.83965,0.76721,1,0.82433,0.77483,1
1789334229.1722,204.44164,2599099406,0.80736,0.78431,1,0.84164,0.76519,1,0.82450,0.77475,1
1789334229.1789,204.44832,2599166335,0.82825,0.76510,1,0.83868,0.76549,1,0.83347,0.76529,1
1789334229.1856,204.45502,2599233278,0.82968,0.76577,1,0.83604,0.76576,1,0.83286,0.76576,1
1789334229.1927,204.46208,2599303935,0.83491,0.75998,1,0.84308,0.75849,1,0.83899,0.75924,1
1789334229.1990,204.46841,2599367217,0.83104,0.76319,1,0.84550,0.74747,1,0.83827,0.75533,1
1789334229.2059,204.47534,2599436558,0.83706,0.75116,1,0.83798,0.74652,1,0.83752,0.74884,1
1789334229.2124,204.48181,2599501165,0.83878,0.74920,1,0.83613,0.74852,1,0.83746,0.74886,1
1789334229.2191,204.48853,2599568348,0.81923,0.76414,1,0.86203,0.75307,1,0.84063,0.75860,1
1789334229.2258,204.49521,2599635096,0.81385,0.77023,1,0.85202,0.76051,1,0.83294,0.76537,1
1789334229.2325,204.50189,2599702004,0.80747,0.77761,1,0.84430,0.76823,1,0.82589,0.77292,1
1789334229.2394,204.50882,2599771304,0.82681,0.78861,1,0.83697,0.76233,1,0.83189,0.77547,1
1789334229.2459,204.51529,2599835955,0.82976,0.77986,1,0.83158,0.77230,1,0.83067,0.77608,1
1789334229.2526,204.52199,2599902965,0.83334,0.77611,1,0.83868,0.76502,1,0.83601,0.77056,1
1789334229.2595,204.52892,2599972217,0.82672,0.77619,1,0.84074,0.74700,1,0.83373,0.76160,1
1789334229.2660,204.53542,2600037186,0.83278,0.76111,1,0.84874,0.73892,1,0.84076,0.75002,1
1789334229.2727,204.54210,2600104130,0.83612,0.75738,1,0.85112,0.73637,1,0.84362,0.74688,1
1789334229.2797,204.54906,2600173647,0.84037,0.75550,1,0.83696,0.74135,1,0.83867,0.74843,1
1789334229.2863,204.55571,2600240175,0.82412,0.75276,1,0.85142,0.74409,1,0.83777,0.74843,1
1789334229.2930,204.56242,2600307313,0.82066,0.75688,1,0.84422,0.75164,1,0.83244,0.75426,1
1789334229.2995,204.56888,2600371925,0.81039,0.76176,1,0.85460,0.74342,1,0.83249,0.75259,1
1789334229.3064,204.57581,2600441086,0.82288,0.76518,1,0.85111,0.74924,1,0.83699,0.75721,1
1789334229.3132,204.58260,2600509052,0.81969,0.76881,1,0.84640,0.75410,1,0.83305,0.76146,1
1789334229.3196,204.58899,2600572996,0.83118,0.76711,1,0.83749,0.75240,1,0.83434,0.75975,1
1789334229.3265,204.59593,2600642353,0.81881,0.76767,1,0.83417,0.78098,1,0.82649,0.77432,1
1789334229.3332,204.60262,2600709210,0.81881,0.76767,1,0.83630,0.77887,1,0.82755,0.77327,1
1789334229.3399,204.60933,2600776398,0.82565,0.76372,1,0.83498,0.76970,1,0.83032,0.76671,1
1789334229.3467,204.61612,2600844238,0.82538,0.75007,1,0.84193,0.76375,1,0.83366,0.75691,1
1789334229.3534,204.62280,2600911178,0.83058,0.74384,1,0.85160,0.75389,1,0.84109,0.74887,1
1789334229.3598,204.62918,2600974850,0.82705,0.74359,1,0.84621,0.74737,1,0.83663,0.74548,1
1789334229.3667,204.63609,2601043984,0.83178,0.73054,1,0.84532,0.73723,1,0.83855,0.73388,1
1789334229.3732,204.64256,2601108738,0.83339,0.72852,1,0.84532,0.73723,1,0.83936,0.73288,1
1789334229.3799,204.64931,2601176100,0.82203,0.73385,1,0.83807,0.74052,1,0.83005,0.73719,1
1789334229.3869,204.65634,2601246443,0.81214,0.75063,1,0.84881,0.74911,1,0.83047,0.74987,1
1789334229.3933,204.66266,2601309600,0.80725,0.75678,1,0.83923,0.75910,1,0.82324,0.75794,1
1789334229.4002,204.66957,2601378853,0.82594,0.77643,1,0.84377,0.76768,1,0.83485,0.77205,1
1789334229.4067,204.67607,2601443727,0.82773,0.77587,1,0.83437,0.77552,1,0.83105,0.77569,1
1789334229.4133,204.68275,2601510627,0.82620,0.77751,1,0.83437,0.77552,1,0.83028,0.77651,1
1789334229.4203,204.68973,2601580288,0.82168,0.77721,1,0.84010,0.77269,1,0.83089,0.77495,1
1789334229.4268,204.69617,2601644697,0.82054,0.76901,1,0.83988,0.76720,1,0.83021,0.76811,1
1789334229.4334,204.70285,2601711530,0.82565,0.76321,1,0.84949,0.75744,1,0.83757,0.76033,1
1789334229.4404,204.70982,2601781314,0.82955,0.76590,1,0.85095,0.75196,1,0.84025,0.75893,1
1789334229.4469,204.71628,2601845812,0.83587,0.76833,1,0.84858,0.75327,1,0.84222,0.76080,1
1789334229.4536,204.72296,2601912678,0.83751,0.76658,1,0.85083,0.75094,1,0.84417,0.75876,1
1789334229.4602,204.72964,2601979536,0.82470,0.73778,1,0.84393,0.72852,1,0.83431,0.73315,1
1789334229.4669,204.73633,2602046432,0.82211,0.75137,1,0.83908,0.73013,1,0.83059,0.74075,1
1789334229.4739,204.74335,2602116520,0.82027,0.75359,1,0.83229,0.73781,1,0.82628,0.74570,1
1789334229.4803,204.74974,2602180515,0.80961,0.75561,1,0.84052,0.74608,1,0.82506,0.75085,1
1789334229.4873,204.75671,2602250287,0.82616,0.76437,1,0.85274,0.75097,1,0.83945,0.75767,1
1789334229.4937,204.76314,2602314479,0.82133,0.76981,1,0.84563,0.75825,1,0.83348,0.76403,1
